,attachments,bot_id,comment,display_as_bot,edited,file,inviter,is_intro,is_multiteam,is_thread_broadcast,item,item_type,last_read,name,new_broadcast,old_name,parent_user_id,pinned_to,plain_text,purpose,reactions,replies,reply_count,root,slog_is_mpdm,slog_is_self_dm,slog_is_shared,slog_is_slackbot_dm,subscribed,subtype,text,thread_ts,timestamp,ts,type,unread_count,upload,upload_reply_to,user,username
1272,,,,,,,,,,,,,,,,,,,,,"[{u'count': 2, u'name': u'+1', u'users': [u'U3GPHKJR1', u'U3H8AKK5K']}]",,,,,,,,,,<https://github.com/zipfian/DSI_Lectures/blob/master/pandas-seaborn/isaac_laughlin/ill_matplotlib_intro.ipynb> This notebook is pretty similar to the one chris is using right now if you guys want to follow along,,,"Monday, 23 January 2017",message,,,,U3NUVB29W,
1273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aha! thanks :slightly_smiling_face:,,,"Monday, 23 January 2017",message,,,,U3NEANFLZ,
1274,,,,,,,,,,,,,,,,,,,,,"[{u'count': 1, u'name': u'grinning', u'users': [u'U3GPHKJR1']}]",,,,,,,,,,actually 1B = H - 2B - 3B - HR; aka H (total hits) = 1B + 2B + 3B + HR,,,"Monday, 23 January 2017",message,,,,U3KBWD3CY,
1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Write down everything that pops to mind about where youâ€™ve been - roles youâ€™ve had or traits that describes you. 
Write one sentence about what sparked your interest and brought you into Galvanize. Was it a project at work? An article you read? Or a person you saw speak? What sparked you to make this career pivot? 
Now write one sentence on your intention after the Galvanize program. 
Synthesize these three points of information into a summary, describing who you are, where you have been, and where you are going with your Galvanize education.",,,"Monday, 23 January 2017",message,,,,U36C8HHU3,
1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thanks!,,,"Monday, 23 January 2017",message,,,,U3NEANFLZ,
1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B = H,,,"Monday, 23 January 2017",message,,,,U3GPHKJR1,
1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B is the H field,,,"Monday, 23 January 2017",message,,,,U3GPHKJR1,
1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hey, do we have field B in the battling.csv file",,,"Monday, 23 January 2017",message,,,,U3NEANFLZ,
1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"If you are unsure what constitutes a major city for that question, some suggestions are: Seattle, Portland, SF, LA, Vegas, Salt Lake City, Chicago, Detroit, Minneapolis, St. Paul, St. Louis, Austin, Dallas, Phoenix, Denver, NYC, Boston, Atlanta, Miami, etc. Add any others you like, as well!",,,"Monday, 23 January 2017",message,,,,U36C8HHU3,
1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,These are due TODAY!,,,"Monday, 23 January 2017",message,,,,U36C8HHU3,
1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please fill it out using this link if you havenâ€™t already,,,"Monday, 23 January 2017",message,,,,U36C8HHU3,
1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<https://docs.google.com/a/galvanize.com/forms/d/11Pbf_CLRT97Wbe1_0rbGJ2HmhvzZ3tZWtSXi0D3LhKU/edit>,,,"Monday, 23 January 2017",message,,,,U36C8HHU3,
1284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<!channel> Lovely DSI people! Your classmate <@U3Q82DWV9> has decided to help me out and make the basic info questionnaire a lot better-looking,,,"Monday, 23 January 2017",message,,,,U36C8HHU3,
1285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"```Apoorv Chaudhary, Vineet Kumar
Aymeric Flaisler, Stefan Decker
Chris Van Dusen, Preethi	Raghavan
Christopher Seymour, Nicholas Halpern
David Gainer, Megan	O'Rorke
Dawn Lu, Lihua	MA
Hadi Sulistio, Kuan Li
Hao	Wei, Koyuki Nakamori
Hualei Sang, Karey	Shumansky
Jagadeeswari Ramesh, Jonathan Ng
Jason	Scott, John Zhu
Jeffrey	Li, John Graham
Alexander He, Zhifan Sang
```",,,"Monday, 23 January 2017",message,,,,U1UCK7AAW,
1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<!channel> Heads up- Fire alarm testing will be taking place tomorrow, January 24th â€“ Fri, January 27th
Testing will *begin at 6am* each day and continue until early afternoon and include both audible and visual alarms on each floor and elevators. During testing, one or more elevators may be temporarily unavailable.
Skip the coffee, and let the dulcet tones of our safety alert systems nudge you to an alert state...",,,"Monday, 23 January 2017",message,,,,U3F1AHRHT,
1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To open the tar-ball from the command line use: `tar -xvzf data.tar.gz`,,,"Monday, 23 January 2017",message,,,,U1UCK7AAW,
1288,,,,0,,"{u'filetype': u'gzip', u'channels': [], u'display_as_bot': False, u'id': u'F3VTFFM63', u'size': 269529, u'title': u'data.tar.gz', u'url_private': u'https://files.slack.com/files-pri/T1T555TL0-F3VTFFM63/data.tar.gz', u'ims': [], u'external_type': u'', u'username': u'', u'timestamp': 1485191789, u'public_url_shared': False, u'editable': False, u'url_private_download': u'https://files.slack.com/files-pri/T1T555TL0-F3VTFFM63/download/data.tar.gz', u'user': u'U1UCK7AAW', u'groups': [u'G34LMLH32'], u'is_public': False, u'pretty_type': u'GZip', u'is_external': False, u'mimetype': u'application/x-gzip', u'permalink_public': u'https://slack-files.com/T1T555TL0-F3VTFFM63-07dc5cf6ef', u'permalink': u'https://gstudents.slack.com/files/ultramann/F3VTFFM63/data.tar.gz', u'name': u'data.tar.gz', u'created': 1485191789, u'comments_count': 0, u'mode': u'hosted'}",,,,,,,,,,,,,,,,,,,,,,,,file_share,<@U1UCK7AAW|ultramann> uploaded a file: <https://gstudents.slack.com/files/ultramann/F3VTFFM63/data.tar.gz|data.tar.gz>,,,"Monday, 23 January 2017",message,,1,,U1UCK7AAW,ultramann
1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<!channel>: Here is a tarred version of the data folder,,,"Monday, 23 January 2017",message,,,,U1UCK7AAW,
1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Here is a link to data files. Please raise your hand if you cannot get these:
<https://learn.galvanize.com/content/gSchool/dsi-curriculum/master/assessments/assessment-2/data/buy.csv>",,,"Monday, 23 January 2017",message,,,,U253BP9K7,
1291,,,,,,,U3F1AHRHT,,,,,,,,,,,,,,,,,,,,,,,group_join,<@U1UBRVDK6|giovanna> has joined the group,,,"Saturday, 21 January 2017",message,,,,U1UBRVDK6,
1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<@U1UBRVDK6>,,,"Saturday, 21 January 2017",message,,,,U3F1AHRHT,
1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<!channel> reminder to complete your survey! Every bit of feedback helps us get better, so we really do want to hear from you. <https://docs.google.com/forms/d/e/1FAIpQLSexvT7jLfdyliIVf0arEyk6xa5PB5v3wC8nBMk2qbL53ESgYA/viewform>",,,"Saturday, 21 January 2017",message,,,,U3F1AHRHT,
1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"For much more detail, see the Scipy doc. But this tutorial is more targeted than general Scipy references:
<https://docs.scipy.org/doc/scipy/reference/tutorial/stats.html>",,,"Saturday, 21 January 2017",message,,,,U253BP9K7,
1295,"[{u'title': u'Probability distributions in Python', u'text': u'Notes on probability distribution functions in Python using SciPy', u'title_link': u'http://www.johndcook.com/blog/distributions_scipy/', u'service_name': u'johndcook.com', u'from_url': u'http://www.johndcook.com/blog/distributions_scipy/', u'fallback': u'Probability distributions in Python', u'service_icon': u'http://www.johndcook.com/favicon.ico', u'id': 1}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Here is a nice, succinct tutorial on statistical distributions in python:
<http://www.johndcook.com/blog/distributions_scipy/>",,,"Friday, 20 January 2017",message,,,,U253BP9K7,
1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Posted in the wrong channel:Pair 1	Pair 2
Jason Scott	Aymeric Flaisler
John Graham	Stefan Decker
Hualei Sang	Kuan Li
Vineet Kumar	Hadi Sulistio
Zhifan (Jeff) Sang	Apoorv Chaudhary
Karey Shumansky	Christopher Seymour
John Zhu	Alexander He
Koyuki Nakamori	Jonathan Ng
Lihua MA	Preethi Raghavan
Megan O'Rorke	Jeffrey Li
Hao Wei	Chris Van Dusen
Dawn Lu	Jagadeeswari Ramesh
David Gainer	Nicholas Halpern",,,"Friday, 20 January 2017",message,,,,U1VA45RE2,
1297,"[{u'title': u'Univariate Distribution Relationship Chart', u'text': u'A clickable diagram of probability distributions and their relationships', u'title_link': u'http://www.math.wm.edu/~leemis/chart/UDR/UDR.html', u'service_name': u'math.wm.edu', u'from_url': u'http://www.math.wm.edu/~leemis/chart/UDR/UDR.html', u'fallback': u'Univariate Distribution Relationship Chart', u'service_icon': u'http://www.math.wm.edu/favicon.ico', u'id': 1}]",,,,,,,,,,,,,,,,,,,,"[{u'count': 2, u'name': u'+1', u'users': [u'U3QFYFMB8', u'U365TCNH3']}]",,,,,,,,,,"if you guys liked the univariate distribution relationship picture from the lecture slides, check out this interactive one.  <http://www.math.wm.edu/~leemis/chart/UDR/UDR.html>",,,"Friday, 20 January 2017",message,,,,U3GPHKJR1,
1298,,,,,,,,,,,,,,,,,,,,,"[{u'count': 1, u'name': u'+1', u'users': [u'U3QFYFMB8']}]",,,,,,,,,,<@U3QFYFMB8> I believe that Safak Ozkan from an earlier cohort has been working on TensorFlow - you should reach out to him! :slightly_smiling_face:,,,"Friday, 20 January 2017",message,,,,U36C8HHU3,
1299,,,,,,,,,,,,,,,,,,,,,"[{u'count': 3, u'name': u'hamster_dance', u'users': [u'U23AJNHEY', u'U3Q82DWV9', u'U3QFYFMB8']}]",,,,,,,,,,"On another topic I am planning working on neural nets tmr at Galvanize (I am particularly keen to try Keras with TensorFlow). If anyone is interested to join me, let me know! :slightly_smiling_face:",,,"Friday, 20 January 2017",message,,,,U3QFYFMB8,
1300,,,,,,,,,,,,,,,,,,,,,"[{u'count': 1, u'name': u'raised_hands', u'users': [u'U365TCNH3']}]",,,,,,,,,,Just posted on Learn the notebook with the in-lecture exercises.,,,"Friday, 20 January 2017",message,,,,U1VA45RE2,
1301,,,,,,,,,,,,,,,,,,,,,"[{u'count': 2, u'name': u'+1', u'users': [u'U3GPHKJR1', u'U365TCNH3']}]",,,,,,,,,,Sure thing- form is fixed and ready to go with the right names this time.,,,"Friday, 20 January 2017",message,,,,U3F1AHRHT,
1302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No worries! Thank you! :slightly_smiling_face:,,,"Friday, 20 January 2017",message,,,,U365TCNH3,
1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hey <@U365TCNH3>- Oooops. Sorry about this. I'm working on fixing the names, so this should up and running again in 5",,,"Friday, 20 January 2017",message,,,,U3F1AHRHT,
1304,,,,,,,,,,,,,,,,,,,,,"[{u'count': 1, u'name': u'+1', u'users': [u'U3GPHKJR1']}]",,,,,,,,,,Hi <@U3F1AHRHT> ! The link youâ€™ve provided has only the names of those in the previous cohort,,,"Friday, 20 January 2017",message,,,,U365TCNH3,
1305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<!channel> Happy Friday! Please take a moment to reflect on your experience this week by completing this survey? We read every piece of this feedback and use it to iterate and get better, so your input is seriously important and appreciated. <https://docs.google.com/forms/d/e/1FAIpQLSexvT7jLfdyliIVf0arEyk6xa5PB5v3wC8nBMk2qbL53ESgYA/viewform?usp=send_form>",,,"Friday, 20 January 2017",message,,,,U3F1AHRHT,
1306,"[{u'title': u'Poll Everywhere - Audience Participation Site', u'text': u'This is the place to be if you're trying to participate in a live poll.', u'title_link': u'https://pollev.com/galvanizedsi351', u'service_name': u'pollev.com', u'from_url': u'https://pollev.com/galvanizedsi351', u'fallback': u'Poll Everywhere - Audience Participation Site', u'id': 1}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<https://pollev.com/galvanizedsi351>,,,"Friday, 20 January 2017",message,,,,U1VA45RE2,
1307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hey everyone, here is a video solution to the OOP excercise that <@U1YEKSK45> and I made. It is ~3.5 hours and we still didnâ€™t quite finish, but you may find it interesting/useful.
<https://drive.google.com/open?id=0B9XxqMwfedSfY3NkSkZ0X2tOTG8>",,,"Friday, 20 January 2017",message,,,,U1UCMPKPU,
1308,,,,,,,U23AJNHEY,,,,,,,,,,,,,,,,,,,,,,,group_join,<@U1UCMPKPU|lee> has joined the group,,,"Friday, 20 January 2017",message,,,,U1UCMPKPU,
1309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hi! <@U1UCMPKPU>,,,"Friday, 20 January 2017",message,,,,U23AJNHEY,
1310,,,,,,,,,,,,,,,,,,,,,"[{u'count': 1, u'name': u'blush', u'users': [u'U365TCNH3']}]",,,,,,,,,,"Thx, that really helps a lot :)",,,"Friday, 20 January 2017",message,,,,U3K6F21UG,
1311,,,,,"{u'user': u'U365TCNH3', u'ts': u'1484883380.000000'}",,,,,,,,,,,,,,,,"[{u'count': 8, u'name': u'+1', u'users': [u'U3NGA49SR', u'U3NCECYLR', u'U3H4FK351', u'U3KBWD3CY', u'U3H8AKK5K', u'U3GND5ABB', u'U3GPHKJR1', u'U3KA2HGDD']}, {u'count': 1, u'name': u'sunglasses', u'users': [u'U3GPHKJR1']}]",,,,,,,,,,"Just FYI for those who may not already know, you can add a `.gitignore` file to your repository to ignore staging and committing certain files (for example, you may want to do this to avoid uploading large files (data), files with security keys, etc., .DS_Store, etc.)
What Iâ€™m doing is putting any data I have in my repo under a folder called `data` and in my .gitignore I have `data/` 
This should ignore any folder called `data` at any level in your repo.
Also, if you have changes upstream in your github that you donâ€™t have locally (and youâ€™ve made other commits, causing conflicts/inconsistency with your commit historyâ€¦ often youâ€™ll want to `rebase` to maintain the order of your commit history.",,,"Friday, 20 January 2017",message,,,,U365TCNH3,
1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Question 4 for Viral Meningitis in the pair exercise appears to have a table that does not match the description of the problem.  Just a heads up,,,"Friday, 20 January 2017",message,,,,U3QBGLLB1,
1313,"[{u'thumb_height': 360, u'thumb_url': u'https://i.ytimg.com/vi/3BRLGRqj8ps/hqdefault.jpg', u'thumb_width': 480, u'title': u'Lessons Learned the Hard Way: Hacking the Data Science Interview', u'service_name': u'YouTube', u'author_link': u'https://www.youtube.com/channel/UC6CFuXHLJQ_30gOxUTEFj_g', u'video_html_width': 400, u'author_name': u'Galvanize', u'title_link': u'https://www.youtube.com/watch?v=3BRLGRqj8ps', u'video_html': u'<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/3BRLGRqj8ps?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allowfullscreen></iframe>', u'video_html_height': 225, u'service_url': u'https://www.youtube.com/', u'from_url': u'https://www.youtube.com/watch?v=3BRLGRqj8ps', u'fallback': u'YouTube Video: Lessons Learned the Hard Way: Hacking the Data Science Interview', u'service_icon': u'https://a.slack-edge.com/2089/img/unfurl_icons/youtube.png', u'id': 1}, {u'thumb_height': 400, u'thumb_url': u'https://avatars0.githubusercontent.com/u/9809213?v=3&s=400', u'thumb_width': 400, u'title': u'gkamradt/Lessons-Learned-Data-Science-Interviews', u'service_name': u'GitHub', u'title_link': u'https://github.com/gkamradt/Lessons-Learned-Data-Science-Interviews', u'text': u'Lessons-Learned-Data-Science-Interviews - Lessons learned the hard way through over 30+ data science interviews', u'from_url': u'https://github.com/gkamradt/Lessons-Learned-Data-Science-Interviews', u'fallback': u'GitHub: gkamradt/Lessons-Learned-Data-Science-Interviews', u'service_icon': u'https://github.com/apple-touch-icon.png', u'id': 2}]",,,,,,,,,,,,,,,,,[G34LMLH32],,,,,,,,,,,,,"How data science looks in the real world
<https://docs.google.com/presentation/d/1b-7TBDLn_EA7Rf2q9aSJNjYgqTGpaNvnG5gENOgnESw/edit?usp=sharing>
Job searching video and slides
Video - <https://www.youtube.com/watch?v=3BRLGRqj8ps>
Slides - <https://github.com/gkamradt/Lessons-Learned-Data-Science-Interviews>",,,"Friday, 20 January 2017",message,,,,U36C8HHU3,
1314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hey guys! For anyone who went to the CS talk yesterday, here is some follow-up:",,,"Friday, 20 January 2017",message,,,,U36C8HHU3,
1315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'
Pair 1	Pair 2
Stefan Decker	John Graham
Jonathan Ng	Jagadeeswari Ramesh
Lihua MA	Vineet Kumar
Chris Van Dusen	Christopher Seymour
Preethi Raghavan	Hadi Sulistio
Apoorv Chaudhary	Karey Shumansky
Hualei Sang	David Gainer
Koyuki Nakamori	John Zhu
Jason Scott	Megan O'Rorke
Hao Wei	Nicholas Halpern
Aymeric Flaisler	Jeffrey Li
Alexander He	Zhifan (Jeff) Sang
Kuan Li	Dawn Lu'",,,"Thursday, 19 January 2017",message,,,,U23AJNHEY,
1316,,,,0,,"{u'thumb_480_w': 480, u'image_exif_rotation': 1, u'initial_comment': {u'comment': u'<!channel> Y'know what tomorrow is? IT'S FUN HAT FRIDAY, Y'ALL.
Rules for FHF:
- Find a hat
- Make it fun
- Wear it on Fridays
(Yes, this is a thing!)', u'created': 1484869280, u'timestamp': 1484869280, u'is_intro': True, u'user': u'U3F1AHRHT', u'id': u'Fc3TULMJKV', u'channel': u''}, u'filetype': u'jpg', u'thumb_480': u'https://files.slack.com/files-tmb/T1T555TL0-F3UM6JL5C-4973fa98f5/white_floppy_480.jpg', u'display_as_bot': False, u'id': u'F3UM6JL5C', u'thumb_480_h': 346, u'original_h': 1009, u'thumb_360_w': 360, u'title': u'FUN HAT FRIDAY', u'url_private': u'https://files.slack.com/files-pri/T1T555TL0-F3UM6JL5C/white_floppy.jpg', u'thumb_720_h': 519, u'thumb_360': u'https://files.slack.com/files-tmb/T1T555TL0-F3UM6JL5C-4973fa98f5/white_floppy_360.jpg', u'thumb_64': u'https://files.slack.com/files-tmb/T1T555TL0-F3UM6JL5C-4973fa98f5/white_floppy_64.jpg', u'ims': [], u'thumb_720_w': 720, u'thumb_80': u'https://files.slack.com/files-tmb/T1T555TL0-F3UM6JL5C-4973fa98f5/white_floppy_80.jpg', u'thumb_1024_w': 1024, u'thumb_360_h': 260, u'size': 569297, u'external_type': u'', u'username': u'', u'timestamp': 1484869280, u'public_url_shared': False, u'editable': False, u'thumb_160': u'https://files.slack.com/files-tmb/T1T555TL0-F3UM6JL5C-4973fa98f5/white_floppy_160.jpg', u'url_private_download': u'https://files.slack.com/files-pri/T1T555TL0-F3UM6JL5C/download/white_floppy.jpg', u'thumb_1024': u'https://files.slack.com/files-tmb/T1T555TL0-F3UM6JL5C-4973fa98f5/white_floppy_1024.jpg', u'user': u'U3F1AHRHT', u'groups': [u'G34LMLH32'], u'thumb_960': u'https://files.slack.com/files-tmb/T1T555TL0-F3UM6JL5C-4973fa98f5/white_floppy_960.jpg', u'is_public': False, u'pretty_type': u'JPEG', u'is_external': False, u'mimetype': u'image/jpeg', u'permalink_public': u'https://slack-files.com/T1T555TL0-F3UM6JL5C-e4c1451d62', u'permalink': u'https://gstudents.slack.com/files/jennyengard/F3UM6JL5C/white_floppy.jpg', u'name': u'white floppy.jpg', u'created': 1484869280, u'thumb_1024_h': 739, u'thumb_960_h': 692, u'original_w': 1399, u'thumb_960_w': 960, u'comments_count': 1, u'mode': u'hosted', u'thumb_720': u'https://files.slack.com/files-tmb/T1T555TL0-F3UM6JL5C-4973fa98f5/white_floppy_720.jpg', u'channels': []}",,,,,,,,,,,,,,,,,,,,,,,,file_share,"<@U3F1AHRHT|jennyengard> uploaded a file: <https://gstudents.slack.com/files/jennyengard/F3UM6JL5C/white_floppy.jpg|FUN HAT FRIDAY> and commented: <!channel> Y'know what tomorrow is? IT'S FUN HAT FRIDAY, Y'ALL.
Rules for FHF:
- Find a hat
- Make it fun
- Wear it on Fridays
(Yes, this is a thing!)",,,"Thursday, 19 January 2017",message,,1,,U3F1AHRHT,jennyengard
1317,,,,,,,,,,,"{u'initial_comment': {u'comment': u'You will need this file in this afternoon's sprint, and the link to it is broken.', u'created': 1484868357, u'timestamp': 1484868357, u'is_intro': True, u'user': u'U1YEKSK45', u'id': u'Fc3U3M822Z', u'channel': u''}, u'filetype': u'csv', u'channels': [], u'display_as_bot': False, u'id': u'F3U3M6P1B', u'size': 53229557, u'title': u'hospital-costs.csv', u'url_private': u'https://files.slack.com/files-pri/T1T555TL0-F3U3M6P1B/hospital-costs.csv', u'ims': [], u'external_type': u'', u'username': u'', u'timestamp': 1484868357, u'public_url_shared': False, u'editable': False, u'url_private_download': u'https://files.slack.com/files-pri/T1T555TL0-F3U3M6P1B/download/hospital-costs.csv', u'user': u'U1YEKSK45', u'groups': [u'G34LMLH32'], u'is_public': False, u'pretty_type': u'CSV', u'is_external': False, u'mimetype': u'text/csv', u'permalink_public': u'https://slack-files.com/T1T555TL0-F3U3M6P1B-7375cdd7b7', u'permalink': u'https://gstudents.slack.com/files/isaac.laughlin/F3U3M6P1B/hospital-costs.csv', u'name': u'hospital-costs.csv', u'created': 1484868357, u'pinned_to': [u'G34LMLH32'], u'comments_count': 1, u'mode': u'hosted'}",F,,,,,,,,,,,,,,,,,,pinned_item,<@U1YEKSK45|isaac.laughlin> pinned their CSV <https://gstudents.slack.com/files/isaac.laughlin/F3U3M6P1B/hospital-costs.csv|hospital-costs.csv> to this channel.,,,"Thursday, 19 January 2017",message,,,,U1YEKSK45,
1318,,,,0,,"{u'initial_comment': {u'comment': u'You will need this file in this afternoon's sprint, and the link to it is broken.', u'created': 1484868357, u'timestamp': 1484868357, u'is_intro': True, u'user': u'U1YEKSK45', u'id': u'Fc3U3M822Z', u'channel': u''}, u'filetype': u'csv', u'channels': [], u'display_as_bot': False, u'id': u'F3U3M6P1B', u'size': 53229557, u'title': u'hospital-costs.csv', u'url_private': u'https://files.slack.com/files-pri/T1T555TL0-F3U3M6P1B/hospital-costs.csv', u'ims': [], u'external_type': u'', u'username': u'', u'timestamp': 1484868357, u'public_url_shared': False, u'editable': False, u'url_private_download': u'https://files.slack.com/files-pri/T1T555TL0-F3U3M6P1B/download/hospital-costs.csv', u'user': u'U1YEKSK45', u'groups': [u'G34LMLH32'], u'is_public': False, u'pretty_type': u'CSV', u'is_external': False, u'mimetype': u'text/csv', u'permalink_public': u'https://slack-files.com/T1T555TL0-F3U3M6P1B-7375cdd7b7', u'permalink': u'https://gstudents.slack.com/files/isaac.laughlin/F3U3M6P1B/hospital-costs.csv', u'name': u'hospital-costs.csv', u'created': 1484868357, u'pinned_to': [u'G34LMLH32'], u'comments_count': 1, u'mode': u'hosted'}",,,,,,,,,,,,,,,,,,,,,,,,file_share,"<@U1YEKSK45|isaac.laughlin> uploaded a file: <https://gstudents.slack.com/files/isaac.laughlin/F3U3M6P1B/hospital-costs.csv|hospital-costs.csv> and commented: You will need this file in this afternoon's sprint, and the link to it is broken.",,,"Thursday, 19 January 2017",message,,1,,U1YEKSK45,isaac.laughlin
